Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Severity
38.424187,-121.395538,0.0,84.0,34.0,29.88,10.0,8.1,2
38.707188,-120.944412,0.0,80.6,28.0,30.01,10.0,5.8,2
37.956509,-121.323128,0.0,87.1,30.0,29.89,10.0,5.8,2
38.592022,-121.551941,0.0,84.0,34.0,29.87,10.0,12.7,3
38.496098,-121.451279,0.0,84.0,34.0,29.87,10.0,12.7,2
38.639324,-121.277977,0.0,84.2,30.0,29.87,10.0,10.4,2
38.574013,-121.383102,0.0,84.2,30.0,29.87,10.0,10.4,2
38.63958,-121.328026,0.0,86.0,29.0,29.88,10.0,10.4,2
38.650859999999994,-121.076439,0.0,84.2,30.0,29.87,10.0,10.4,2
37.93285,-121.233826,0.0,84.9,28.0,29.88,10.0,21.9,2
37.78699500000001,-122.38987,0.0,61.0,70.0,30.0,10.0,17.3,3
37.808987,-122.367271,0.0,61.0,70.0,30.0,10.0,17.3,3
37.722115,-121.538467,0.0,66.9,54.0,29.95,10.0,18.4,3
38.560219,-121.466492,0.0,81.0,39.0,29.86,10.0,12.7,3
38.747646,-120.62133,0.0,78.8,32.0,30.0,10.0,6.9,2
37.71868900000001,-121.6623,0.0,66.9,54.0,29.95,10.0,18.4,3
38.692959,-121.351631,0.0,84.2,30.0,29.86,9.0,13.8,2
38.660831,-121.337288,0.0,84.2,30.0,29.86,9.0,13.8,2
38.020638,-121.982826,0.0,66.0,56.0,29.89,10.0,17.3,2
38.022068,-121.962105,0.0,66.0,56.0,29.89,10.0,17.3,2
38.540779,-121.510918,0.0,75.9,43.0,29.86,10.0,10.4,3
38.495808,-121.445557,0.0,75.9,43.0,29.86,10.0,10.4,2
37.775314,-122.406052,0.0,59.0,72.0,29.98,10.0,13.8,3
37.383717,-121.969505,0.0,64.9,63.0,29.98,10.0,8.1,2
37.54068,-121.924683,0.0,64.0,63.0,30.0,10.0,6.9,3
38.633633,-121.500381,0.0,73.4,44.0,29.88,9.0,13.8,3
38.496105,-121.434448,0.0,71.1,49.0,29.87,10.0,12.7,2
38.596104,-121.410728,0.0,73.4,44.0,29.88,9.0,13.8,2
37.989079,-121.25528,0.0,73.9,41.0,29.88,10.0,16.1,2
37.654999,-122.406975,0.0,57.9,75.0,29.98,10.0,10.4,2
38.656792,-121.071808,0.0,68.0,56.0,29.88,10.0,8.1,2
38.57724,-121.525108,0.0,66.9,57.0,29.87,10.0,5.8,3
38.62138,-121.523697,0.0,71.6,46.0,29.88,9.0,8.1,3
38.179825,-120.959595,0.0,73.4,41.0,29.95,10.0,,2
37.243202,-121.804466,0.0,64.4,64.0,29.99,10.0,8.1,2
38.476734,-121.532135,0.0,66.9,57.0,29.87,10.0,5.8,2
38.585411,-121.45063799999998,0.0,66.9,57.0,29.87,10.0,5.8,3
38.599545,-121.441032,0.0,71.6,46.0,29.88,10.0,9.2,3
37.396629,-120.617027,0.0,75.2,47.0,29.87,9.0,8.1,2
38.641293,-121.456917,0.0,68.0,52.0,29.89,10.0,10.4,3
38.179825,-120.959595,0.0,66.2,52.0,29.95,10.0,,2
37.418751,-120.84996,0.0,73.4,41.0,29.89,10.0,10.4,2
39.09087,-123.220879,0.0,68.0,47.0,29.91,10.0,4.6,2
38.553047,-121.694443,0.0,64.4,59.0,29.87,10.0,6.9,3
38.481682,-121.408768,0.0,64.9,63.0,29.88,10.0,6.9,2
38.608803,-121.394318,0.0,66.2,56.0,29.9,10.0,11.5,2
38.676357,-121.36401399999998,0.0,66.2,56.0,29.9,10.0,11.5,2
38.551689,-121.699516,0.0,62.6,63.0,29.87,10.0,5.8,3
38.593483,-121.444748,0.0,64.4,59.0,29.9,10.0,9.2,3
37.480366,-121.196892,0.0,72.0,43.0,29.89,10.0,9.2,3
37.969532,-122.04673,0.0,57.9,75.0,29.89,10.0,16.1,2
38.601826,-121.505997,0.0,62.6,63.0,29.9,10.0,9.2,2
38.4967,-122.964561,0.0,53.1,89.0,29.91,10.0,3.5,2
37.844875,-122.227211,0.0,59.0,78.0,29.99,10.0,13.8,2
38.01071500000001,-122.017548,0.0,57.9,75.0,29.89,10.0,16.1,2
37.536713,-120.878273,0.0,68.0,50.0,29.88,10.0,6.9,2
38.223595,-122.611801,0.0,50.0,100.0,29.97,9.0,,2
37.702434999999994,-121.740669,0.0,55.9,80.0,29.94,10.0,9.2,3
37.483288,-122.18074,0.0,59.0,82.0,30.01,10.0,,2
37.66637,-122.107491,0.0,57.9,78.0,30.01,10.0,10.4,3
37.53104,-121.941856,0.0,59.0,78.0,29.99,10.0,5.8,3
38.079857,-122.546234,0.0,,,,,,2
37.970524,-122.521721,0.0,,,,,,2
37.70071400000001,-121.773895,0.0,55.9,80.0,29.94,10.0,12.7,3
37.702461,-121.740501,0.0,55.9,80.0,29.94,10.0,12.7,3
38.045143,-122.238029,0.0,55.9,77.0,29.9,10.0,18.4,3
38.012596,-122.002274,0.0,55.9,77.0,29.9,10.0,18.4,2
38.02368900000001,-121.972107,0.0,55.9,77.0,29.9,10.0,18.4,2
37.318134,-121.926788,0.0,57.0,81.0,29.99,10.0,4.6,2
37.372046999999995,-121.918015,0.0,57.0,81.0,29.99,10.0,6.9,2
37.363136,-121.891586,0.0,57.9,78.0,30.0,10.0,4.6,2
38.216858,-122.13784,0.0,57.0,83.0,29.95,10.0,10.4,3
38.222927,-122.129021,0.0,57.0,83.0,29.95,10.0,10.4,3
38.529469,-121.755188,0.0,59.0,82.0,29.92,10.0,5.8,3
38.496033,-121.446091,0.0,59.0,75.0,29.94,10.0,11.5,2
37.889571999999994,-122.058487,0.0,61.0,67.0,29.94,10.0,18.4,3
38.472912,-121.823708,0.0,62.6,72.0,29.94,10.0,,3
38.537827,-121.738464,0.0,64.4,68.0,29.95,10.0,3.5,3
38.007011,-122.541573,0.0,,,,,,2
37.706699,-122.401138,0.0,57.0,81.0,30.03,10.0,12.7,2
36.608337,-121.69223,0.0,59.0,75.0,30.05,10.0,6.9,2
37.74242,-121.531723,0.0,63.0,65.0,29.99,10.0,12.7,3
38.020241,-122.539589,0.0,,,,,,2
37.903862,-122.312912,0.0,66.9,54.0,29.94,10.0,16.1,3
37.940056,-122.060059,0.0,66.9,54.0,29.94,10.0,16.1,3
37.74242,-121.531723,0.0,66.0,56.0,29.99,10.0,12.7,3
37.720791,-122.400223,0.0,60.1,72.0,30.03,10.0,16.1,2
37.693584,-122.057106,0.0,62.1,65.0,30.05,10.0,13.8,3
37.299049,-121.874687,0.0,68.0,59.0,30.01,10.0,3.5,2
37.40414000000001,-122.41388700000002,0.0,55.4,100.0,30.06,1.2,8.1,2
37.979092,-122.065559,0.0,66.9,54.0,29.94,10.0,16.1,3
37.57819,-122.048225,0.0,61.0,70.0,30.05,10.0,11.5,3
38.295292,-122.667252,0.0,66.2,64.0,30.01,10.0,4.6,2
37.881908,-122.308258,0.0,61.0,72.0,30.03,10.0,9.2,3
37.86835900000001,-122.21785,0.0,61.0,72.0,30.03,10.0,9.2,2
37.794228,-122.205551,0.0,61.0,72.0,30.03,10.0,9.2,3
37.692383,-122.140259,0.0,61.0,70.0,30.05,10.0,11.5,3
37.250729,-121.910713,0.0,73.4,47.0,30.02,10.0,5.8,2
37.701384999999995,-121.85157,0.0,69.1,53.0,29.98,10.0,10.4,3
38.661053,-121.359779,0.0,73.4,47.0,29.96,9.0,11.5,3
38.018837,-121.948029,0.0,70.0,49.0,29.94,10.0,16.1,2
38.577999,-121.415398,0.0,75.2,44.0,29.95,8.0,10.4,2
38.0508,-122.53141,0.0,,,,,,2
37.3549,-122.061768,0.0,68.0,59.0,30.03,10.0,10.4,2
38.01857,-121.895065,0.0,70.0,49.0,29.94,10.0,16.1,2
37.701716999999995,-121.889565,0.0,71.1,49.0,29.97,10.0,10.4,3
37.995613,-121.781319,0.0,73.9,45.0,29.92,10.0,15.0,2
38.567772,-121.511696,0.0,75.9,46.0,29.93,10.0,9.2,3
37.634174,-122.414825,0.0,63.0,67.0,30.03,10.0,19.6,3
37.86835900000001,-122.21785,0.0,64.0,65.0,30.03,10.0,13.8,2
37.665012,-122.137863,0.0,64.0,63.0,30.02,10.0,12.7,2
37.701031,-121.803802,0.0,75.0,44.0,29.96,10.0,13.8,3
37.76707800000001,-121.331657,0.0,82.9,33.0,29.92,10.0,5.8,3
36.577442,-121.908806,0.0,63.0,67.0,30.08,10.0,12.7,2
37.670544,-122.131264,0.0,64.9,61.0,30.04,10.0,13.8,2
37.314693,-121.91066,0.0,72.0,55.0,29.99,10.0,13.8,3
38.455711,-121.501938,0.0,82.0,38.0,29.91,10.0,10.4,2
38.647026,-121.225456,0.0,84.2,35.0,29.9,10.0,4.6,2
38.704548,-120.827682,0.0,82.4,28.0,30.02,10.0,8.1,2
38.588985,-121.76693,0.0,82.4,37.0,29.9,10.0,12.7,2
38.10545,-121.260109,0.0,84.9,32.0,29.91,10.0,12.7,2
38.74398400000001,-121.226074,0.0,84.2,33.0,29.9,9.0,9.2,2
38.500183,-121.446068,0.0,82.0,37.0,29.9,10.0,11.5,2
38.658169,-120.969086,0.0,80.6,28.0,30.02,10.0,8.1,2
38.563389,-121.491623,0.0,82.0,38.0,29.88,10.0,10.4,3
38.610359,-121.450325,0.0,84.2,30.0,29.89,9.0,10.4,2
38.49625,-121.371979,0.0,86.0,33.0,29.88,10.0,9.2,2
38.695473,-122.016083,0.0,82.4,39.0,29.88,10.0,11.5,2
38.550304,-121.473862,0.0,82.0,38.0,29.88,10.0,10.4,3
38.578957,-121.465553,0.0,82.0,38.0,29.88,10.0,10.4,2
38.60939000000001,-121.401421,0.0,84.2,30.0,29.89,10.0,6.9,2
38.668568,-121.382896,0.0,84.2,30.0,29.89,10.0,6.9,2
38.641392,-121.472855,0.0,84.2,30.0,29.89,9.0,13.8,3
38.608727,-121.429237,0.0,84.2,30.0,29.89,10.0,6.9,2
38.60751,-121.410728,0.0,84.2,30.0,29.89,9.0,13.8,2
38.010078,-121.323975,0.0,82.0,31.0,29.89,10.0,20.7,2
38.862606,-121.217529,0.0,82.4,30.0,29.95,10.0,8.1,2
38.557716,-120.982574,0.0,78.8,30.0,30.01,10.0,3.5,2
38.706581,-120.831177,0.0,78.8,28.0,30.01,10.0,4.6,2
37.894112,-122.068176,0.0,71.1,49.0,29.89,10.0,16.1,3
38.524895,-121.467789,0.0,79.0,39.0,29.88,10.0,16.1,2
38.630772,-121.328171,0.0,82.4,35.0,29.88,9.0,12.7,2
38.841961,-120.88398,0.0,77.0,29.0,30.01,10.0,8.1,2
38.615318,-121.535591,0.0,80.6,34.0,29.88,10.0,12.7,3
38.657333,-121.363838,0.0,80.6,34.0,29.88,10.0,12.7,3
38.668079,-120.906357,0.0,77.0,32.0,30.0,10.0,3.5,2
38.359909,-122.71303600000002,0.0,59.0,82.0,29.96,10.0,8.1,2
37.354584,-122.111725,0.0,64.9,68.0,30.0,10.0,12.7,3
38.574226,-121.382141,0.0,80.6,39.0,29.88,10.0,12.7,2
38.68575300000001,-121.225479,0.0,80.6,34.0,29.88,10.0,12.7,2
38.76672,-120.821274,0.0,75.2,34.0,30.01,10.0,4.6,2
38.588737,-121.401505,0.0,75.2,41.0,29.88,10.0,12.7,2
38.634071,-121.382942,0.0,75.2,41.0,29.88,10.0,12.7,2
38.595585,-121.345673,0.0,77.0,39.0,29.88,9.0,11.5,2
38.743801,-121.223297,0.0,75.2,41.0,29.88,10.0,12.7,2
38.647736,-120.68563799999998,0.0,73.4,38.0,30.01,10.0,4.6,2
37.499171999999994,-122.239548,0.0,59.0,82.0,30.0,10.0,13.8,2
37.646393,-122.092819,0.0,60.1,72.0,30.02,10.0,10.4,3
37.701366,-121.877411,0.0,61.0,70.0,29.95,10.0,15.0,3
38.572983,-121.509033,0.0,70.0,55.0,29.88,10.0,11.5,3
38.769264,-121.24955,0.0,75.2,44.0,29.88,9.0,11.5,3
38.5536,-121.690643,0.0,71.6,50.0,29.86,10.0,8.1,3
38.764416,-121.257477,0.0,75.2,44.0,29.88,9.0,11.5,3
37.188454,-121.690323,0.0,64.4,68.0,29.98,10.0,11.5,2
38.660976,-121.355164,0.0,71.6,50.0,29.89,9.0,10.4,2
38.53896,-121.736794,0.0,68.0,52.0,29.87,10.0,6.9,3
38.608727,-121.429237,0.0,69.8,53.0,29.89,10.0,11.5,3
38.631657,-121.328201,0.0,71.6,50.0,29.89,9.0,10.4,2
38.618324,-121.268181,0.0,68.0,56.0,29.89,10.0,6.9,2
38.771797,-121.251328,0.0,69.8,53.0,29.89,10.0,11.5,2
39.148495,-120.901154,0.0,69.8,43.0,30.02,10.0,,3
38.553635,-121.473969,0.0,64.0,67.0,29.91,10.0,8.1,3
38.541199,-121.473938,0.0,64.0,67.0,29.91,10.0,8.1,2
38.524895,-121.467789,0.0,64.0,67.0,29.91,10.0,8.1,2
39.48304,-121.530563,0.0,73.0,53.0,29.91,10.0,13.8,2
38.55891,-121.473495,0.0,62.1,70.0,29.91,10.0,10.4,3
38.148571,-121.261436,0.0,64.9,61.0,29.91,10.0,15.0,2
37.935356,-121.234306,0.0,64.9,61.0,29.91,10.0,15.0,2
38.630802,-121.216919,0.0,62.6,68.0,29.93,10.0,6.9,2
37.353706,-121.911713,0.0,60.1,78.0,30.01,10.0,9.2,3
38.633633,-121.500381,0.0,64.4,64.0,29.93,10.0,10.4,3
37.492752,-120.940384,0.0,70.0,51.0,29.91,10.0,8.1,2
37.492752,-120.940384,0.0,64.9,61.0,29.92,10.0,11.5,2
37.468521,-122.292183,0.0,57.2,88.0,30.03,10.0,6.9,3
37.421124,-122.092476,0.0,57.9,78.0,30.02,10.0,6.9,2
38.403521999999995,-122.768776,0.0,55.0,89.0,29.94,10.0,4.6,2
38.496124,-121.390579,0.0,63.0,70.0,29.99,10.0,12.7,2
38.817383,-121.300316,0.0,64.4,59.0,29.97,10.0,10.4,2
37.06649,-121.219147,0.0,59.0,94.0,30.05,5.0,,2
38.63903,-122.769447,0.0,57.0,83.0,30.0,10.0,4.6,2
37.486977,-121.932587,0.0,62.6,77.0,30.04,10.0,8.1,3
37.06649,-121.219147,0.0,60.8,88.0,30.06,6.0,4.6,2
37.664783,-122.485619,0.0,61.0,72.0,30.05,10.0,12.7,2
37.676552,-122.117531,0.0,61.0,67.0,30.07,10.0,10.4,3
38.004978,-122.038368,0.0,64.9,61.0,29.97,10.0,15.0,2
38.019093,-121.946587,0.0,64.9,61.0,29.97,10.0,15.0,2
38.510448,-121.460121,0.0,68.0,61.0,29.98,10.0,4.6,2
38.623978,-121.417763,0.0,64.4,68.0,30.0,10.0,10.4,2
37.959751,-121.2537,0.0,69.1,57.0,29.99,10.0,10.4,2
37.944038,-121.235229,0.0,69.1,57.0,29.99,10.0,10.4,2
36.761383,-121.752136,0.0,59.0,78.0,30.07,10.0,,2
37.832573,-122.480995,0.0,60.1,75.0,30.04,10.0,9.2,2
37.717979,-121.701424,0.0,63.0,67.0,30.02,10.0,4.6,3
37.001865,-121.53196,0.0,66.2,60.0,30.05,10.0,8.1,2
37.654366,-122.490746,0.0,63.0,70.0,30.04,10.0,13.8,2
37.41072800000001,-121.992172,0.0,66.9,59.0,30.05,10.0,6.9,2
36.593513,-121.831215,0.0,63.0,67.0,30.06,10.0,5.8,2
38.529186,-121.33506,0.0,71.6,53.0,29.98,10.0,5.8,2
38.578369,-121.308044,0.0,71.6,53.0,29.98,10.0,5.8,2
37.583099,-122.05013999999998,0.0,61.0,70.0,30.07,10.0,,3
37.545372,-122.369919,0.0,64.0,67.0,30.04,10.0,15.0,3
38.214226,-122.137756,0.0,69.1,61.0,29.99,10.0,10.4,3
38.185806,-122.135857,0.0,69.1,61.0,29.99,10.0,10.4,3
38.14579000000001,-121.371162,0.0,77.0,45.0,29.97,10.0,6.9,2
37.700405,-122.471291,0.0,64.0,67.0,30.04,10.0,15.0,2
37.672855,-122.467499,0.0,64.0,67.0,30.04,10.0,15.0,3
37.54723,-122.37265,0.0,64.0,67.0,30.04,10.0,15.0,3
37.842594,-122.2976,0.0,64.0,70.0,30.04,10.0,8.1,3
38.003868,-122.042107,0.0,73.9,46.0,29.96,10.0,10.4,2
38.01071500000001,-122.017548,0.0,73.9,46.0,29.96,10.0,10.4,2
37.36372,-121.898003,0.0,71.1,51.0,30.03,10.0,5.8,2
37.256069,-121.871117,0.0,77.0,41.0,30.04,10.0,11.5,2
37.866753,-122.303642,0.0,64.0,70.0,30.04,10.0,8.1,3
37.866089,-122.303436,0.0,64.9,68.0,30.04,10.0,9.2,3
37.145508,-121.98497,0.0,75.0,46.0,30.02,10.0,8.1,2
37.90094000000001,-122.310699,0.0,84.0,28.0,29.93,10.0,10.4,3
37.331429,-121.995651,0.0,75.0,46.0,30.02,10.0,8.1,2
38.39167,-122.529411,0.0,75.2,50.0,30.02,10.0,8.1,2
37.76955,-122.220985,0.0,64.9,68.0,30.03,10.0,9.2,3
36.987423,-121.964951,0.0,68.0,63.0,30.03,10.0,6.9,2
37.364006,-121.84346,0.0,80.6,34.0,30.02,10.0,16.1,3
38.677525,-121.784035,0.0,82.4,37.0,29.95,10.0,4.6,2
38.214577,-122.137947,0.0,75.0,51.0,29.95,10.0,16.1,3
36.963501,-121.990891,0.0,68.0,63.0,30.03,10.0,6.9,2
38.369675,-121.957893,0.0,89.1,31.0,29.93,10.0,8.1,3
36.570255,-121.750008,0.0,68.0,59.0,30.05,10.0,15.0,2
37.898697,-122.515907,0.0,82.4,39.0,29.99,10.0,6.9,2
37.781002,-122.238876,0.0,64.9,68.0,30.03,10.0,9.2,3
37.777473,-122.236794,0.0,64.9,68.0,30.03,10.0,9.2,3
37.36422,-121.90148899999998,0.0,75.9,48.0,30.01,10.0,11.5,2
37.255215,-121.677765,0.0,80.6,37.0,30.01,10.0,16.1,2
38.282982,-122.459213,0.0,73.4,53.0,30.02,10.0,12.7,2
38.606236,-121.508064,0.0,86.0,33.0,29.93,10.0,4.6,3
38.677841,-121.830353,0.0,87.8,31.0,29.91,10.0,5.8,2
38.585411,-121.45063799999998,0.0,87.1,32.0,29.91,10.0,9.2,3
37.752959999999995,-121.351753,0.0,90.0,26.0,29.92,10.0,12.7,2
38.59343,-121.444771,0.0,89.6,27.0,29.92,10.0,6.9,3
38.563847,-121.636665,0.0,89.6,29.0,29.91,10.0,6.9,3
37.763535,-121.418747,0.0,90.0,26.0,29.92,10.0,12.7,3
37.954144,-121.237701,0.0,90.0,26.0,29.91,10.0,16.1,2
38.49324,-121.443115,0.0,87.1,32.0,29.9,10.0,10.4,2
38.775238,-121.261177,0.0,91.4,21.0,29.88,10.0,8.1,2
38.543071999999995,-121.768082,0.0,91.4,21.0,29.89,10.0,9.2,2
37.742325,-121.530136,0.0,87.1,26.0,29.91,10.0,17.3,3
37.757984,-121.453354,0.0,87.1,26.0,29.91,10.0,17.3,3
37.839985,-122.2966,0.0,66.0,75.0,30.01,10.0,16.1,3
37.173901,-121.674606,0.0,77.0,39.0,29.99,10.0,18.4,2
37.851658,-121.282875,0.0,86.0,30.0,29.91,10.0,17.3,3
38.671066,-121.59748799999998,0.0,87.1,32.0,29.87,10.0,13.8,3
37.590881,-121.333588,0.0,89.1,27.0,29.9,10.0,19.6,3
38.816654,-121.189018,0.0,91.4,20.0,29.87,10.0,6.9,3
38.831398,-121.171448,0.0,91.4,20.0,29.87,10.0,6.9,3
37.409012,-121.878883,0.0,73.4,53.0,30.0,10.0,12.7,3
38.551689,-121.699516,0.0,84.2,30.0,29.89,10.0,9.2,3
37.77002,-121.328255,0.0,86.0,30.0,29.91,10.0,17.3,3
37.636875,-122.439697,0.0,62.1,78.0,30.02,10.0,17.3,3
37.491714,-121.919075,0.0,71.1,63.0,30.02,10.0,18.4,3
37.803082,-122.232086,0.0,62.1,84.0,30.03,10.0,12.7,3
38.287921999999995,-121.31015,0.0,78.1,40.0,29.9,10.0,9.2,2
38.636765,-121.494476,0.0,82.4,32.0,29.91,10.0,12.7,3
38.719727,-121.295792,0.0,80.6,34.0,29.92,10.0,11.5,3
38.560318,-121.480171,0.0,73.0,49.0,29.91,10.0,9.2,2
38.553616,-121.474228,0.0,78.1,40.0,29.9,10.0,9.2,3
37.762657,-121.439911,0.0,73.0,49.0,29.94,10.0,19.6,3
38.673672,-121.728584,0.0,75.9,46.0,29.89,10.0,9.2,3
38.641285,-121.471451,0.0,77.0,39.0,29.92,10.0,9.2,3
38.663132,-121.382828,0.0,77.0,39.0,29.92,10.0,9.2,2
37.980366,-121.256676,0.0,73.0,49.0,29.94,10.0,19.6,2
37.900803,-121.221169,0.0,73.0,49.0,29.94,10.0,19.6,2
38.95930900000001,-121.096184,0.0,78.8,39.0,29.99,10.0,6.9,2
39.181824,-121.056892,0.0,71.6,41.0,30.07,10.0,,2
38.645725,-121.37854,0.0,77.0,39.0,29.92,10.0,9.2,3
37.53479,-122.278732,0.0,60.8,88.0,30.05,10.0,9.2,2
37.599125,-122.214806,0.0,60.8,88.0,30.05,10.0,9.2,2
38.55471,-121.687317,0.0,71.6,53.0,29.94,10.0,8.1,3
38.627026,-121.401451,0.0,71.6,50.0,29.96,10.0,8.1,2
38.38042100000001,-121.477669,0.0,68.0,65.0,29.95,10.0,4.6,3
38.474388,-121.408821,0.0,68.0,65.0,29.95,10.0,4.6,2
37.399390999999994,-122.030724,0.0,64.0,75.0,30.06,10.0,4.6,2
38.606709,-121.38298,0.0,69.8,56.0,29.96,10.0,12.7,2
38.660831,-121.337288,0.0,69.8,56.0,29.96,10.0,12.7,2
38.679607,-121.951889,0.0,66.2,68.0,29.95,10.0,5.8,3
38.952015,-121.274506,0.0,73.4,44.0,29.94,10.0,11.5,2
39.131107,-121.044655,0.0,66.2,52.0,30.09,10.0,,2
38.563334999999995,-121.638611,0.0,66.2,68.0,29.95,10.0,8.1,3
37.056789,-120.970146,0.0,72.0,48.0,29.95,10.0,12.7,3
37.631477,-122.084183,0.0,61.0,83.0,30.04,9.0,6.9,3
38.466991,-122.816147,0.0,60.1,90.0,29.99,10.0,,2
37.472118,-122.204514,0.0,69.8,78.0,30.11,10.0,10.4,2
38.269787,-121.302544,0.0,64.0,78.0,29.97,10.0,4.6,2
37.94122700000001,-121.234596,0.0,64.0,75.0,29.98,10.0,6.9,2
38.042713,-122.241486,0.0,64.0,75.0,29.96,10.0,12.7,3
38.018745,-121.94288600000002,0.0,64.0,73.0,29.98,10.0,11.5,2
38.042713,-122.241486,0.0,63.0,78.0,29.99,10.0,10.4,3
37.921417,-122.338692,0.0,62.1,78.0,29.99,10.0,12.7,3
38.318104,-122.481613,0.0,57.2,100.0,30.06,10.0,4.6,2
37.495079,-122.229012,0.0,62.6,82.0,30.08,10.0,4.6,2
37.250488,-121.906227,0.0,64.4,83.0,30.1,10.0,5.8,2
37.503426,-122.244423,0.0,62.6,82.0,30.08,10.0,4.6,2
38.143688,-121.260704,0.0,68.0,70.0,30.05,10.0,8.1,2
37.824085,-122.267754,0.0,63.0,84.0,30.1,10.0,8.1,3
37.48357,-121.936707,0.0,69.8,78.0,30.11,10.0,10.4,3
38.178326,-120.92382,0.0,73.4,44.0,30.09,10.0,,2
37.49625800000001,-122.23317,0.0,62.6,82.0,30.11,10.0,,2
38.11743900000001,-122.288879,0.0,63.0,87.0,30.04,10.0,5.8,2
37.33442700000001,-121.936485,0.0,66.0,75.0,30.1,10.0,4.6,3
37.953571,-121.309471,0.0,77.0,54.0,30.06,10.0,12.7,2
37.943432,-122.480415,0.0,62.6,88.0,30.08,10.0,5.8,3
37.920879,-122.317947,0.0,66.0,70.0,30.03,10.0,11.5,3
37.955875,-121.318451,0.0,80.1,45.0,30.06,10.0,11.5,2
37.32465,-121.900444,0.0,66.0,75.0,30.1,10.0,4.6,2
37.740681,-121.504189,0.0,82.9,44.0,30.05,10.0,16.1,2
37.752041,-121.467834,0.0,79.0,42.0,30.08,10.0,15.0,2
37.998032,-121.806084,0.0,66.0,70.0,30.03,10.0,11.5,2
37.838181,-122.296638,0.0,63.0,84.0,30.1,10.0,8.1,3
37.78323,-121.215897,0.0,84.0,44.0,30.04,10.0,10.4,2
38.605663,-121.408806,0.0,84.2,35.0,30.02,9.0,13.8,2
37.764133,-121.414734,0.0,80.1,35.0,30.01,10.0,16.1,3
38.641293,-121.456917,0.0,77.0,39.0,29.99,9.0,17.3,3
37.632736,-122.437729,0.0,61.0,70.0,30.09,10.0,13.8,3
37.776272,-122.16421499999998,0.0,64.0,65.0,30.09,10.0,19.6,3
37.420315,-121.939934,0.0,66.9,54.0,30.09,10.0,15.0,2
37.74055900000001,-121.58578500000002,0.0,64.9,52.0,30.06,10.0,16.1,3
37.771893,-122.156456,0.0,62.1,67.0,30.08,10.0,24.2,3
37.687484999999995,-122.133484,0.0,62.1,58.0,30.12,10.0,16.1,3
37.68935,-122.105194,0.0,62.1,58.0,30.12,10.0,16.1,3
37.709633,-122.074043,0.0,62.1,58.0,30.12,10.0,16.1,2
37.926357,-122.060768,0.0,64.9,58.0,30.02,10.0,10.4,3
37.179728999999995,-121.994476,0.0,64.0,58.0,30.1,10.0,12.7,2
37.76005900000001,-121.965576,0.0,61.0,62.0,30.07,10.0,15.0,3
37.700802,-121.92276,0.0,61.0,62.0,30.07,10.0,15.0,3
38.01852,-121.329941,0.0,66.0,50.0,30.03,10.0,21.9,2
38.210583,-122.6007,0.0,57.2,72.0,30.07,10.0,8.1,2
37.632197999999995,-122.109955,0.0,61.0,64.0,30.13,10.0,19.6,2
38.623978,-121.417763,0.0,66.2,49.0,30.02,10.0,10.4,3
38.02541400000001,-121.33725,0.0,64.0,56.0,30.04,10.0,16.1,2
37.627132,-122.430923,0.0,59.0,75.0,30.1,10.0,10.4,3
37.723633,-121.919029,0.0,57.9,70.0,30.08,10.0,6.9,2
37.391258,-121.995895,0.0,57.9,70.0,30.12,10.0,4.6,2
37.341419,-121.853584,0.0,55.4,77.0,30.11,10.0,3.5,2
37.703419,-122.125938,0.0,57.9,75.0,30.08,10.0,9.2,2
37.670364,-122.480728,0.0,57.9,81.0,30.08,10.0,17.3,2
37.60012800000001,-122.37686200000002,0.0,57.9,81.0,30.08,10.0,17.3,2
37.295403,-122.084259,0.0,57.0,67.0,30.11,10.0,,2
37.992416,-122.125092,0.0,57.0,74.0,30.01,10.0,13.8,2
37.627369,-122.081245,0.0,59.0,72.0,30.1,10.0,10.4,3
38.551579,-122.650543,0.0,50.0,86.0,30.03,10.0,,2
37.545372,-122.369919,0.0,55.9,84.0,30.08,10.0,18.4,3
38.017426,-121.990463,0.0,57.0,74.0,30.02,10.0,13.8,2
37.395493,-121.907631,0.0,55.9,69.0,30.1,10.0,3.5,3
37.325253,-122.003769,0.0,57.0,67.0,30.09,10.0,3.5,3
38.012596,-122.002274,0.0,57.9,72.0,30.03,10.0,10.4,2
37.635864,-122.403801,0.0,60.1,72.0,30.09,10.0,17.3,2
38.111835,-121.39576,0.0,66.0,56.0,30.07,10.0,10.4,2
37.808498,-122.366852,0.0,61.0,70.0,30.09,10.0,,3
37.483288,-122.18074,0.0,60.8,72.0,30.1,10.0,4.6,2
37.258453,-121.964211,0.0,62.1,62.0,30.1,10.0,,2
38.182751,-122.134422,0.0,55.9,77.0,30.05,10.0,,3
37.492859,-121.948601,0.0,60.8,72.0,30.1,10.0,4.6,3
37.953499,-121.270973,0.0,73.0,44.0,30.06,10.0,6.9,2
38.18920900000001,-121.260902,0.0,73.0,44.0,30.06,10.0,6.9,2
37.252102,-121.677353,0.0,62.6,59.0,30.12,10.0,,2
37.769375,-122.405533,0.0,60.1,72.0,30.09,10.0,17.3,2
37.896225,-122.636688,0.0,78.8,36.0,30.07,10.0,12.7,2
38.664715,-121.355934,0.0,77.0,34.0,30.05,10.0,10.4,3
